dataset,clip_id,mode,epsilon,j,entropy,pixel_error
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.0,6,2.4003913402557373,0.20357663929462433
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.0,8,2.3788301944732666,0.2050357460975647
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.0,12,2.410979986190796,0.20732085406780243
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.0,16,2.167231321334839,0.2096358984708786
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.0,24,2.1542859077453613,0.20463447272777557
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.0,32,2.027562141418457,0.21656298637390137
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.05,2,2.49318790435791,0.20365677773952484
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.05,4,2.4738290309906006,0.20348608493804932
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.05,6,2.4003052711486816,0.20357941091060638
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.05,8,2.378718852996826,0.20503661036491394
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.05,12,2.4112932682037354,0.207322895526886
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.05,16,2.167084217071533,0.2096347063779831
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.05,24,2.154013156890869,0.20463873445987701
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.05,32,2.0273845195770264,0.21656419336795807
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.1,2,2.49271559715271,0.20365038514137268
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.1,4,2.474544048309326,0.2035187929868698
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.1,6,2.4003536701202393,0.2036026567220688
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.1,8,2.3787310123443604,0.20505845546722412
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.1,12,2.4109272956848145,0.2073073834180832
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.1,16,2.1675240993499756,0.20966291427612305
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.1,24,2.154175043106079,0.204656720161438
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.1,32,2.0271403789520264,0.21658341586589813
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.2,2,2.493412494659424,0.2036038637161255
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.2,4,2.474485397338867,0.20350754261016846
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.2,6,2.401681900024414,0.20358075201511383
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.2,8,2.3791375160217285,0.20504286885261536
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.2,12,2.412121295928955,0.20728282630443573
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.2,16,2.167832851409912,0.2096458226442337
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.2,24,2.1552960872650146,0.20467860996723175
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.2,32,2.0269830226898193,0.2165832817554474
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.4,2,2.4921798706054688,0.2038906216621399
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.4,4,2.472747802734375,0.2036052793264389
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.4,6,2.4003565311431885,0.20356152951717377
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.4,8,2.3778538703918457,0.20500271022319794
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.4,12,2.4103431701660156,0.20752649009227753
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.4,16,2.163705825805664,0.2096932977437973
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.4,24,2.1523876190185547,0.2046627253293991
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.4,32,2.025677442550659,0.21655921638011932
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.8,2,2.4930083751678467,0.2040867954492569
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.8,4,2.4693596363067627,0.20392438769340515
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.8,6,2.402742385864258,0.2038872092962265
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.8,8,2.378502130508423,0.20539352297782898
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.8,12,2.408846378326416,0.20781585574150085
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.8,16,2.160909414291382,0.20999567210674286
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.8,24,2.1488475799560547,0.20489557087421417
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,pure,0.8,32,2.024043083190918,0.21682919561862946
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.0,2,2.382866382598877,0.20257781445980072
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.0,4,2.388861894607544,0.20171888172626495
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.0,6,2.3823635578155518,0.20194527506828308
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.0,8,2.347330093383789,0.2031942903995514
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.0,12,2.3144187927246094,0.20574955642223358
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.0,16,2.1127004623413086,0.20765209197998047
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.0,24,2.022620916366577,0.20326176285743713
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.0,32,1.9580165147781372,0.21380716562271118
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.05,2,2.3824734687805176,0.20261044800281525
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.05,4,2.3887758255004883,0.20168915390968323
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.05,6,2.381676197052002,0.20191989839076996
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.05,8,2.3468194007873535,0.20315325260162354
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.05,12,2.315239667892456,0.20573167502880096
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.05,16,2.1143674850463867,0.20761027932167053
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.05,24,2.023162364959717,0.20322714745998383
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.05,32,1.960094928741455,0.2138478308916092
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.1,2,2.384195327758789,0.20271183550357819
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.1,4,2.389953851699829,0.20185105502605438
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.1,6,2.383509635925293,0.20201967656612396
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.1,8,2.3492791652679443,0.20328116416931152
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.1,12,2.3171682357788086,0.20589715242385864
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.1,16,2.1164824962615967,0.2078360915184021
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.1,24,2.0235860347747803,0.20343728363513947
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.1,32,1.9591306447982788,0.21395741403102875
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.2,2,2.387272596359253,0.20286791026592255
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.2,4,2.3859517574310303,0.2020695060491562
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.2,6,2.3817198276519775,0.20227690041065216
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.2,8,2.347290515899658,0.20354488492012024
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.2,12,2.3192176818847656,0.206124410033226
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.2,16,2.118130922317505,0.2080945074558258
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.2,24,2.024439573287964,0.20353811979293823
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.2,32,1.9565672874450684,0.214025616645813
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.4,2,2.3797597885131836,0.20309804379940033
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.4,4,2.3890604972839355,0.20178444683551788
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.4,6,2.3869662284851074,0.20167949795722961
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.4,8,2.352170944213867,0.20292675495147705
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.4,12,2.322239637374878,0.20592156052589417
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.4,16,2.1156136989593506,0.2074604630470276
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.4,24,2.0295214653015137,0.20310404896736145
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.4,32,1.957977294921875,0.21391205489635468
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.8,2,2.3733949661254883,0.2022368311882019
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.8,4,2.38602876663208,0.201371967792511
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.8,6,2.3825478553771973,0.20146149396896362
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.8,8,2.3533074855804443,0.20343688130378723
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.8,12,2.3239474296569824,0.20603685081005096
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.8,16,2.1253600120544434,0.20659518241882324
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.8,24,2.0394675731658936,0.2035369724035263
kinetics_mini,train/bowling/-VMdyhBgByw_000014_000024,corrected,0.8,32,1.9587221145629883,0.21394701302051544
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.0,2,2.169776201248169,0.22612395882606506
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.0,4,2.1032724380493164,0.22331012785434723
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.0,6,2.088125705718994,0.22214888036251068
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.0,8,2.0766143798828125,0.2149723917245865
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.0,12,2.1120715141296387,0.2199409157037735
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.0,16,2.040519952774048,0.21836043894290924
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.0,24,2.072690963745117,0.21994365751743317
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.0,32,2.0204567909240723,0.22316761314868927
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.05,2,2.1696977615356445,0.22607776522636414
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.05,4,2.1031694412231445,0.22330118715763092
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.05,6,2.088067054748535,0.22213369607925415
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.05,8,2.0765604972839355,0.21495957672595978
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.05,12,2.1119232177734375,0.2199196219444275
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.05,16,2.040266275405884,0.21834683418273926
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.05,24,2.072509288787842,0.21993112564086914
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.05,32,2.020329713821411,0.2231559008359909
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.1,2,2.1702535152435303,0.22613994777202606
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.1,4,2.103565216064453,0.22336804866790771
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.1,6,2.0884125232696533,0.222211092710495
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.1,8,2.0767741203308105,0.21503907442092896
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.1,12,2.112156867980957,0.2199680656194687
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.1,16,2.0411605834960938,0.21841640770435333
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.1,24,2.0727882385253906,0.21999210119247437
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.1,32,2.020730495452881,0.2232162207365036
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.2,2,2.168651580810547,0.2260473221540451
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.2,4,2.1028289794921875,0.22329318523406982
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.2,6,2.0877041816711426,0.22212500870227814
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.2,8,2.0760397911071777,0.2149469256401062
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.2,12,2.111631155014038,0.2199101597070694
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.2,16,2.0398313999176025,0.21834319829940796
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.2,24,2.071870803833008,0.21991713345050812
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.2,32,2.020232677459717,0.22319114208221436
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.4,2,2.167843818664551,0.2261739820241928
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.4,4,2.1022212505340576,0.22326162457466125
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.4,6,2.0898494720458984,0.22222915291786194
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.4,8,2.07828950881958,0.21506205201148987
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.4,12,2.111396074295044,0.21987494826316833
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.4,16,2.041097402572632,0.21831850707530975
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.4,24,2.0739731788635254,0.2199087291955948
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.4,32,2.021117687225342,0.22323575615882874
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.8,2,2.1689207553863525,0.22660799324512482
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.8,4,2.1002135276794434,0.2235075980424881
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.8,6,2.088893413543701,0.22246891260147095
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.8,8,2.077176570892334,0.2153935581445694
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.8,12,2.1064910888671875,0.22017458081245422
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.8,16,2.0386245250701904,0.21858398616313934
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.8,24,2.071345090866089,0.2201826125383377
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,pure,0.8,32,2.0199625492095947,0.22380952537059784
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.0,2,2.2926061153411865,0.20770858228206635
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.0,4,2.2705323696136475,0.20446422696113586
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.0,6,2.2510619163513184,0.20382434129714966
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.0,8,2.2108266353607178,0.19726701080799103
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.0,12,2.2439541816711426,0.20135097205638885
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.0,16,2.1500935554504395,0.20156919956207275
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.0,24,2.2299070358276367,0.2027663141489029
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.0,32,2.2440857887268066,0.1997394561767578
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.05,2,2.292487382888794,0.20786799490451813
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.05,4,2.2700436115264893,0.2045847773551941
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.05,6,2.2501704692840576,0.20392675697803497
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.05,8,2.2102181911468506,0.19734728336334229
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.05,12,2.243027925491333,0.201509490609169
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.05,16,2.149580240249634,0.20164445042610168
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.05,24,2.2295291423797607,0.20289747416973114
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.05,32,2.243933916091919,0.1998327076435089
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.1,2,2.290940761566162,0.20782282948493958
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.1,4,2.269680976867676,0.20463164150714874
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.1,6,2.2498931884765625,0.20401495695114136
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.1,8,2.209930419921875,0.19745251536369324
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.1,12,2.2432358264923096,0.20152850449085236
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.1,16,2.152618885040283,0.2016272246837616
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.1,24,2.230497360229492,0.2028520256280899
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.1,32,2.2442173957824707,0.19999101758003235
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.2,2,2.3006720542907715,0.20707157254219055
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.2,4,2.269737720489502,0.20424066483974457
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.2,6,2.250135660171509,0.2037040889263153
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.2,8,2.2104227542877197,0.19733652472496033
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.2,12,2.247347354888916,0.20070287585258484
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.2,16,2.150832176208496,0.2013130486011505
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.2,24,2.228743076324463,0.20248377323150635
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.2,32,2.243544101715088,0.1999857872724533
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.4,2,2.3002309799194336,0.2077072262763977
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.4,4,2.2662765979766846,0.2045457512140274
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.4,6,2.254696846008301,0.2038329392671585
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.4,8,2.2173101902008057,0.19718027114868164
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.4,12,2.245966672897339,0.200486958026886
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.4,16,2.1432547569274902,0.2012377828359604
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.4,24,2.221771478652954,0.20267049968242645
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.4,32,2.240346908569336,0.20029056072235107
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.8,2,2.329033374786377,0.20517341792583466
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.8,4,2.292628765106201,0.20140774548053741
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.8,6,2.2816805839538574,0.20067864656448364
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.8,8,2.248476028442383,0.1943603754043579
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.8,12,2.2712900638580322,0.19850440323352814
kinetics_mini,train/bowling/-W06q2S-RG0_000251_000261,corrected,0.8,16,2.183420181274414,0.1982756406068802
